"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.observationDate","EHDSLaboratoryObservation.observationDate","","","",1,1,"","","","dateTime {[]} {[]}
","C.10.1 - Observation date","Date and time of the observation","","","","","","","","","",,,,,"",,,,"EHDSObservation.observationDate",1,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.observationCode","EHDSLaboratoryObservation.observationCode","","","",1,1,"","","","CodeableConcept {[]} {[]}
","C.10.2 - Observation code","Code representing the observation using the agreed code systems.","","","","","","","","","",,"preferred","LOINC, NPU","","",,,,"EHDSObservation.observationCode",1,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.observationName","EHDSLaboratoryObservation.observationName","","","",1,1,"","","","string {[]} {[]}
","C.10.3 - Observation name","Full name of the observation according to the used test coding standard.","","","","","","","","","",,,,,"",,,,"EHDSObservation.observationName",1,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.observationOriginalName","EHDSLaboratoryObservation.observationOriginalName","","","",0,1,"","","","string {[]} {[]}
","C.10.4 - Observation original name","Original (conventional) name of the observation ","","","","","","","","","",,,,,"",,,,"EHDSObservation.observationOriginalName",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.observationMethod","EHDSLaboratoryObservation.observationMethod","","","",0,1,"","","","CodeableConcept {[]} {[]}
","C.10.5 - Observation method","Observation method (measurement principle) to obtain the result.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSObservation.observationMethod",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.observationDevice","EHDSLaboratoryObservation.observationDevice","","","",0,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSDevice {[]} {[]}
","C.10.6 - Observation device","Device (e.g. analyser) that generates the measurements","","","","","","","","","",,,,,"",,,,"EHDSObservation.observationDevice",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.order","EHDSLaboratoryObservation.order","","","",0,1,"","","","Reference {[]} {[CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSServiceRequest]]}
","C.10.7 - Order","Identifies order and order placer this observation belongs to. ","","","","","","","","","",,,,,"",,,,"EHDSObservation.order",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.performer[x]","EHDSLaboratoryObservation.performer[x]","","","",0,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSHealthProfessional {[]} {[]}
https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSHealthProfessionalRole {[]} {[]}","C.10.8 - Performer","Identifies the originator/author and provides provenance information about the source of the results data that may have not originated with the source of the whole Laboratory Report document. ","","","","","","","","","",,,,,"",,,,"EHDSObservation.performer[x]",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.reporter[x]","EHDSLaboratoryObservation.reporter[x]","","","",0,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSHealthProfessional {[]} {[]}
https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSHealthProfessionalRole {[]} {[]}","C.10.9 - Reporter","With certain observation results, e.g. there may also be an interpreter or a person responsible for validation.","","","","","","","","","",,,,,"",,,,"EHDSObservation.reporter[x]",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.observationResult","EHDSLaboratoryObservation.observationResult","","","",1,1,"","","","BackboneElement {[]} {[]}
","C.10.10 - Observation result","Result of the observation including text, numeric and coded results of the measurement and measurement uncertainty. Content of the observation result will vary according to the type of the observation.","","","","","","","","","",,,,,"",,,,"EHDSObservation.observationResult",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.observationResult.id","EHDSLaboratoryObservation.observationResult.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.observationResult.extension","EHDSLaboratoryObservation.observationResult.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.observationResult.modifierExtension","EHDSLaboratoryObservation.observationResult.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.observationResult.textualResult","EHDSLaboratoryObservation.observationResult.textualResult","","","",0,1,"","","","Narrative {[]} {[]}
","C.10.10.1 - Textual Result","Narrative text result","","","","","","","","","",,,,,"",,,,"EHDSObservation.observationResult.textualResult",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.observationResult.numericResult","EHDSLaboratoryObservation.observationResult.numericResult","","","",0,1,"","","","BackboneElement {[]} {[]}
","C.10.10.2 - Numeric Result","A numeric value or interval (open or closed) of the result, result units of the measurement should be provided Measurement uncertainty interval are provided if needed.","","","","","","","","","",,,,,"",,,,"EHDSObservation.observationResult.numericResult",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.observationResult.numericResult.id","EHDSLaboratoryObservation.observationResult.numericResult.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.observationResult.numericResult.extension","EHDSLaboratoryObservation.observationResult.numericResult.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.observationResult.numericResult.modifierExtension","EHDSLaboratoryObservation.observationResult.numericResult.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.observationResult.numericResult.numericValue[x]","EHDSLaboratoryObservation.observationResult.numericResult.numericValue[x]","","","",0,1,"","","","Quantity {[]} {[]}
Range {[]} {[]}","C.10.10.2.1 - Numeric value","A numeric value or interval (open or closed) of the result","","","","","","","","","",,,,,"",,,,"EHDSObservation.observationResult.numericResult.numericValue[x]",0,1,"",""
